Date,alfredgraph,Baltic Dry Index Historical Data (1),basf_daily,covestro_daily,DCOILWTICO (1),Dutch TTF Natural Gas Futures Historical Data,lyondellbasell_daily
1/8/2024,2.72,"2,022.00",41.42554092,51.84000015,71.06,31.58,85.59017181
1/9/2024,3.25,"1,875.00",40.32244873,51.29999924,72.43,30.64,84.27081299
1/10/2024,3.25,"1,664.00",39.88830566,50.38000107,71.57,30.94,83.52700806
1/11/2024,3.15,"1,554.00",39.71996689,49.79000092,72.15,30.815,83.86348724
1/12/2024,13.2,"1,460.00",39.67565918,49.22000122,72.94,31.99,83.61554718
1/16/2024,3.25,"1,324.00",39.21050644,48.25999832,72.63,29.655,83.20822906
1/17/2024,2.86,"1,308.00",38.24032211,48,72.79,27.71,82.0836792
1/18/2024,2.88,"1,357.00",38.68332672,47.93999863,74.32,27.895,82.62380981
1/19/2024,2.7,"1,503.00",38.14286041,47.29000092,73.69,28.429,82.69465637
1/22/2024,2.35,"1,518.00",37.93464661,47.65999985,75.26,27.265,83.02228546
1/23/2024,2.15,"1,473.00",38.64788437,47.5,74.72,27.225,83.74838257
1/24/2024,2.45,"1,507.00",38.78964615,47.81999969,75.48,28.93,82.72122192
1/25/2024,2.56,"1,499.00",39.83071518,47.84000015,77.91,27.785,84.46560669
1/26/2024,2.36,"1,518.00",40.45092392,49.22000122,78.45,28.079,84.50102997
1/29/2024,2.41,"1,460.00",39.92374802,49.02000046,77.25,28.175,84.35935211
1/30/2024,2.26,"1,397.00",39.40099716,49.20999908,78.3,29.391,84.69583893
1/31/2024,2.19,"1,398.00",39.39213562,49.08000183,76.28,30.235,83.34106445
2/1/2024,2.15,"1,388.00",39.10417938,47.75,74.36,28.99,83.77493286
2/2/2024,2.01,"1,407.00",39.58706284,47,72.72,29.305,82.22535706
2/5/2024,2.12,"1,436.00",39.52060699,47.31999969,73.21,28.34,82.48214722
2/6/2024,2.1,"1,516.00",40.18068695,48.25,73.83,28.605,83.65097809
2/7/2024,1.94,"1,487.00",39.5073204,47.77999878,74.26,28.185,83.65097809
2/8/2024,1.74,"1,473.00",39.60921478,47.95000076,76.67,27.81,84.10256195
2/9/2024,1.74,"1,545.00",39.00229263,48.20000076,77.26,27.115,84.47447205
2/12/2024,1.76,"1,572.00",39.71110535,49.20000076,77.34,25.73,85.44849396
2/13/2024,1.61,"1,585.00",39.92374802,48.70000076,78.28,25.435,83.88121033
2/14/2024,1.51,"1,582.00",40.37561035,48.75,77.09,24.855,83.80150604
2/15/2024,1.53,"1,581.00",40.83190918,48.77999878,78.47,24.965,86.30740356
2/16/2024,1.55,"1,610.00",41.27934647,48.16999817,79.65,24.82,86.51105499
2/20/2024,1.5,"1,632.00",40.79646683,47.84999847,78.72,24.17,85.24482727
2/21/2024,1.58,"1,676.00",41.11543274,47.56999969,78.89,23.975,86.22771454
2/22/2024,1.62,"1,752.00",41.50527954,49.83000183,79.64,23.195,87.03349304
2/23/2024,1.52,"1,866.00",41.28820419,50,77.6,22.934,87.90125275
2/26/2024,1.65,"1,871.00",41.04898453,50.08000183,78.53,24.01,87.50279999
2/27/2024,1.52,"1,899.00",42.04574966,49.95999908,79.8,24.39,87.66217804
2/28/2024,1.61,"2,041.00",41.61603165,49.43000031,79.44,25.619,87.47622681
2/29/2024,1.67,"2,111.00",41.70906448,50.29999924,79.22,24.865,88.79559326
3/1/2024,1.47,"2,203.00",42.51533508,50.41999817,80.9,25.809,89.17218781
3/4/2024,1.48,"2,297.00",41.73121262,49.36000061,79.67,26.885,91.15380859
3/5/2024,1.51,"2,291.00",41.86411285,48.77000046,79.11,27.47,90.99240112
3/6/2024,1.67,"2,176.00",42.99821091,48.33000183,80.08,26.57,89.58465576
3/7/2024,1.56,"2,251.00",43.46779633,48.20999908,79.81,25.99,88.78662872
3/8/2024,1.54,"2,345.00",43.24186707,49.11000061,78.96,26.39,88.71489716
3/11/2024,1.54,"2,377.00",43.46779633,48.15000153,78.87,24.93,90.25714111
3/12/2024,1.57,"2,315.00",43.85764313,49.22000122,78.51,24.775,90.14057922
3/13/2024,1.25,"2,370.00",43.93738556,48.65999985,80.67,24.905,91.19862366
3/14/2024,1.26,"2,350.00",43.24186707,47.97999954,82.16,26.05,89.66535187
3/15/2024,1.38,"2,374.00",43.68930435,47.90999985,81.94,27.026,89.58465576
3/18/2024,1.54,"2,419.00",43.41906738,48.40000153,83.68,28.82,89.53085327
3/19/2024,1.55,"2,392.00",44.83225632,48.93999863,84.39,28.865,89.51291656
3/20/2024,1.58,"2,284.00",45.96635437,49.99000168,82.79,27.74,91.71868134
3/21/2024,1.55,"2,240.00",46.64858627,49.90999985,81.99,26.4,90.78616333
3/22/2024,1.5,"2,196.00",46.71060562,50.58000183,81.1,27.776,90.54408264
3/25/2024,1.46,"2,123.00",46.8966713,50.65999985,82.41,28.49,90.10469818
3/26/2024,1.48,"1,989.00",46.630867,49.90999985,82.41,27.13,90.68753052
3/27/2024,1.43,"1,845.00",47.18019485,50.24000168,82.15,27.687,92.31047058
3/28/2024,1.54,"1,821.00",46.8966713,50.68000031,83.96,27.34,91.7097168
4/2/2024,1.65,"1,714.00",47.68521881,50.45999908,85.95,26.205,93.41335297
4/3/2024,1.86,"1,711.00",48.29656982,51.34000015,86.22,25.565,94.91973877
4/4/2024,1.78,"1,669.00",48.659832,51.90000153,87.37,26.205,93.61062622
4/5/2024,1.58,"1,628.00",47.69408035,51.22000122,87.69,26.605,93.95135498
4/8/2024,1.73,"1,594.00",47.73838425,52.43999863,87.24,27.91,93.09952545
4/9/2024,1.83,"1,570.00",47.49029541,51.54000092,86.04,27.35,93.9334259
4/10/2024,1.9,"1,587.00",47.84470367,51.09999847,86.98,27.1,92.83052826
4/11/2024,1.62,"1,690.00",46.15242004,49.88999939,85.79,29.375,92.27461243
4/12/2024,1.36,"1,729.00",45.76257324,49.81000137,86.46,30.732,91.03721619
4/15/2024,1.41,"1,730.00",45.8511734,50.81999969,86.21,31.145,90.07780457
4/16/2024,1.38,"1,779.00",44.77023697,50.95999908,86.15,33.14,88.90319824
4/17/2024,1.5,"1,844.00",45.16008377,50.63999939,83.58,31.29,89.39634705
4/18/2024,1.59,"1,901.00",45.24868393,49.95000076,83.5,32.31,89.12734985
4/19/2024,1.43,"1,919.00",44.69049454,48.5,83.79,30.758,90.32886505
4/22/2024,1.64,"1,882.00",45.28412247,48.5,83.82,29.31,90.19437408
4/23/2024,1.59,"1,804.00",45.25754547,48.72999954,84.17,28.415,90.1585083
4/24/2024,1.6,"1,774.00",45.47018814,48.09000015,84.09,29.02,90.36473846
4/25/2024,1.46,"1,743.00",45.17780685,47.75999832,84.92,29.77,89.37841797
4/26/2024,1.4,"1,721.00",46.35020447,48.06999969,85.38,28.885,91.57522583
4/29/2024,1.55,"1,684.00",46.5685463,47.54999924,84.26,27.994,91.18965912
4/30/2024,1.68,"1,685.00",46.66347504,46.97999954,83.49,29.12,89.63844299
5/2/2024,1.66,"1,774.00",46.17932892,47.22000122,80.59,30.915,88.57143402
5/3/2024,1.67,"1,876.00",46.58278656,47.41999817,79.65,30.53,88.876297
5/7/2024,1.95,"2,083.00",47.54159164,49.22000122,79.97,31.065,90.96549988
5/8/2024,2.01,"2,203.00",47.00048065,48.43000031,80.57,30.61,91.62005615
5/9/2024,2.03,"2,166.00",47.31375504,48.77999878,80.86,30.865,91.12688446
5/10/2024,2.14,"2,129.00",46.33121872,48.20999908,79.81,30.03,90.89376831
5/13/2024,2.11,"2,066.00",46.55430603,48.90000153,80.71,29.58,90.84893036
5/14/2024,2.14,"1,993.00",46.85808563,48.74000168,79.62,29.67,91.02825928
5/15/2024,2.12,"1,889.00",47.12389374,48.49000168,80.23,29.735,89.90744781
5/16/2024,2.32,"1,817.00",46.58753204,47.88999939,80.85,30.25,89.61155701
5/17/2024,2.44,"1,844.00",46.39767075,48.36000061,81.66,30.769,90.48130035
5/20/2024,2.52,"1,847.00",46.75840759,49.40000153,81.39,31.77,89.75502014
5/21/2024,2.52,"1,829.00",46.66347504,49.93000031,80.66,33.005,89.7908783
5/22/2024,2.51,"1,804.00",45.94674683,47.90000153,79.15,34.39,88.33829498
5/23/2024,2.64,"1,796.00",45.98471832,47.77999878,77.47,35.23,87.35197449
5/24/2024,2.22,"1,797.00",45.77587128,48.90999985,78.48,34.115,88.35623169
5/28/2024,2.29,"1,784.00",45.77112198,49.5,80.9,33.535,88.50866699
5/29/2024,2.2,"1,790.00",44.84554291,48.83000183,80.24,33.88,86.81399536
5/30/2024,1.87,"1,801.00",45.64296722,49.56000137,78.96,35.192,87.2443924
5/31/2024,1.78,"1,815.00",45.95623779,49.38999939,77.97,34.223,89.14529419
6/3/2024,2.55,"1,808.00",45.50531769,49.25999832,75.26,36.015,86.80030823
6/4/2024,2.58,"1,813.00",44.95471191,48.90999985,74.27,33.795,85.82779694
6/5/2024,2.27,"1,852.00",44.78858566,48.09999847,75.08,33.355,86.40039063
6/6/2024,2.3,"1,869.00",44.59872055,47.20000076,76.52,33.685,86.56399536
6/7/2024,2.46,"1,881.00",44.427845,48.40000153,76.53,33.109,87.30929565
6/10/2024,2.61,"1,883.00",43.81079483,48.5,78.75,34.26,86.85485077
6/11/2024,2.71,"1,831.00",44.08609009,51.95999908,78.88,34.285,87.55471039
6/12/2024,2.8,"1,836.00",44.1240654,52.18000031,79.56,35.295,87.17297363
6/13/2024,2.79,"1,942.00",43.30765533,50.79999924,79.61,35.725,86.85485077
6/14/2024,2.74,"1,948.00",42.3251152,50.24000168,79.41,35.36,85.01886749
6/17/2024,2.5,"1,948.00",42.56719208,49.68000031,81.33,34.21,85.39151001
6/18/2024,2.43,"1,961.00",42.75705338,49.68000031,82.67,34.7,86.69125366
6/20/2024,2.39,"1,984.00",43.23171234,50.31999969,83.34,34.465,86.39131165
6/21/2024,2.44,"1,997.00",42.86148071,51.24000168,81.71,33.936,86.53673553
6/24/2024,2.58,"1,973.00",43.8202858,53.86000061,82.63,34.08,88.63629913
6/25/2024,2.61,"1,926.00",44.05761337,54.5,81.97,34.855,86.78213501
6/26/2024,2.45,"1,964.00",42.91369247,54.11999893,82.19,33.825,87.05480194
6/27/2024,2.55,"2,031.00",43.04659653,54.11999893,83.04,34.565,87.10025787
6/28/2024,2.42,"2,050.00",42.89470673,54.79999924,82.83,34.48,86.94573975
7/1/2024,2.21,"2,158.00",42.13999939,54.63999939,84.7,33.485,86.0186615
7/2/2024,2.06,"2,179.00",42.45327377,54.61999893,84.09,33.685,86.28224182
7/3/2024,2.02,"2,064.00",42.96115875,54.74000168,85.19,32.69,86.50037384
7/5/2024,2.02,"1,966.00",42.83299637,54.95999908,84.44,33.065,85.05521393
7/8/2024,2.1,"1,940.00",42.66687012,54.84000015,83.63,32.285,85.8459549
7/9/2024,2.42,"1,894.00",41.96437836,55.31999969,82.78,31.335,84.70983887
7/10/2024,2.4,"1,939.00",41.46124268,54.63999939,83.39,30.785,84.391716
7/11/2024,2.23,"1,947.00",41.87894058,54.79999924,83.92,31.11,85.58239746
7/12/2024,2.17,"1,997.00",42.39156723,54.91999817,83.49,31.72,86.40039063
7/15/2024,2.12,"1,993.00",41.42801666,54.70000076,83.22,31.37,86.93665314
7/16/2024,2.1,"1,942.00",41.59414291,54.84000015,81.92,32.795,88.85443878
7/17/2024,1.98,"1,890.00",42.8235054,54.93999863,84.16,31.895,89.74516296
7/18/2024,2,"1,912.00",42.93742371,55,84.17,32.675,89.24526978
7/19/2024,1.88,"1,902.00",41.85995483,54.74000168,81.43,32.17,88.16366577
7/22/2024,2.19,"1,896.00",42.54820633,55,81.25,31.84,88.59085083
7/23/2024,2.13,"1,869.00",42.48649979,55.43999863,78.24,31.62,87.32748413
7/24/2024,2,"1,864.00",42.52921677,54.91999817,78.78,32.62,86.60035706
7/25/2024,2,"1,834.00",42.50074005,54.63999939,79.43,31.78,87.80010223
7/26/2024,1.98,"1,808.00",41.51819992,54.95999908,78.58,32.475,88.39998627
7/29/2024,1.9,"1,797.00",40.82045746,53.90000153,77.27,33.875,88.5181427
7/30/2024,1.81,"1,762.00",40.60211563,54.68000031,76.17,34.361,89.3088913
7/31/2024,1.94,"1,708.00",40.9153862,54.45999908,79.36,35.87,90.39957428
8/1/2024,1.95,"1,668.00",40.17492294,54.88000107,77.74,36.97,89.19981384
8/2/2024,1.89,"1,675.00",39.65280151,53.93999863,74.99,36.65,85.79142761
8/5/2024,1.83,"1,677.00",38.76993942,52.61999893,74.46,35.5,84.12814331
8/6/2024,1.83,"1,685.00",38.79841995,53.59999847,74.6,36.675,86.85485077
8/7/2024,1.96,"1,698.00",39.49616241,53.31999969,76.68,38.45,86.20043945
8/8/2024,1.85,"1,683.00",39.47717667,53.20000076,77.64,40.095,87.43654633
8/9/2024,1.94,"1,670.00",39.2730751,53.79999924,78.28,40.395,88.03642273
8/12/2024,2.1,"1,655.00",39.18763733,53.74000168,81.45,39.66,87.01845551
8/13/2024,2.16,"1,670.00",39.35851288,53.40000153,79.81,39.48,87.82737732
8/14/2024,2.18,"1,728.00",39.11643982,53.24000168,78.47,38.965,87.42745972
8/15/2024,2.19,"1,692.00",39.98980713,53.70000076,79.66,39.6,88.563591
8/16/2024,2.01,"1,691.00",40.39326477,54.59999847,78.05,39.645,88.22728729
8/19/2024,2.12,"1,708.00",40.89640427,54.29999924,75.82,39.845,88.12731171
8/20/2024,2.18,"1,735.00",41.15271378,53.84000015,75.27,37.955,87.7637558
8/21/2024,2.14,"1,759.00",41.92165756,53.86000061,72.76,37.01,88.08187103
8/22/2024,1.93,"1,768.00",42.19221115,53.54000092,73.72,36.585,87.56378937
8/23/2024,1.82,"1,762.00",42.6716156,53.56000137,75.82,36.865,89.33615875
8/27/2024,1.91,"1,721.00",42.90894318,53.84000015,76.5,38.69,90.03646851
8/28/2024,1.89,"1,755.00",42.89470673,55.5,75.49,38.52,90.04569244
8/29/2024,1.85,"1,827.00",43.40733337,55.40000153,76.9,38.601,90.46034241
8/30/2024,1.93,"1,814.00",43.52599716,55.40000153,74.52,39.825,90.94872284
9/3/2024,1.93,"1,947.00",42.23493195,54.79999924,71.28,37.195,88.20275116
9/4/2024,2.05,"1,902.00",42.26341248,55.04000092,70.11,35.8,87.41951752
9/5/2024,2.02,"1,919.00",42.43903732,55.59999847,70.09,36.195,86.82977295
9/6/2024,2.09,"1,941.00",41.21442032,55.27999878,68.58,36.48,86.14788055
9/9/2024,2.03,"1,958.00",41.37105942,55.70000076,69.65,37.335,87.33657837
9/10/2024,2.13,"1,941.00",40.33630753,55.29999924,66.73,35.28,86.42432404
9/11/2024,2.13,"1,963.00",40.60211563,55.90000153,68.25,36.14,86.58097076
9/12/2024,2.13,"1,927.00",40.5356636,55.95999908,69.89,35.19,86.48883057
9/13/2024,2.25,"1,890.00",41.39004135,55.95999908,69.59,35.648,85.86222839
9/16/2024,2.23,"1,896.00",41.34732437,55.61999893,71.1,34.081,86.69155884
9/17/2024,2.33,"1,901.00",42.13525391,55.56000137,72.16,35.547,87.53009033
9/18/2024,2.31,"1,890.00",43.1320343,54.91999817,71.87,35.245,86.56254578
9/19/2024,2.24,"1,976.00",44.427845,54.90000153,72.86,33.083,88.54370117
9/20/2024,2.2,"1,977.00",43.68738174,54.13999939,72.72,34.444,86.6546936
9/23/2024,2.4,"1,999.00",42.86148071,54.54000092,71.33,36.211,86.24924469
9/24/2024,2.61,"2,014.00",43.38360214,54.84000015,72.34,35.413,88.55291748
9/25/2024,2.62,"2,016.00",43.03235626,54.27999878,70.42,37.319,87.41029358
9/26/2024,2.64,"2,091.00",42.99912643,53.91999817,68.28,37.89,88.56212616
9/27/2024,2.53,"2,110.00",45.83282852,54.91999817,68.72,38.114,88.85699463
9/30/2024,2.65,"2,084.00",45.14457703,55.93999863,68.75,39.044,88.3686142
10/1/2024,2.67,"2,030.00",44.53226852,58.06000137,70.41,39.273,88.28567505
10/2/2024,2.77,"1,978.00",44.84554291,58.20000076,70.74,38.617,87.79730225
10/3/2024,2.75,"1,941.00",45.06863022,58.41999817,74.33,39.912,87.41951752
10/4/2024,2.49,"1,928.00",45.79010773,58.36000061,74.93,40.98,89.1518631
10/7/2024,2.51,"1,907.00",45.87554932,58.22000122,77.76,40.244,87.89866638
10/8/2024,2.51,"1,860.00",44.22374344,58.22000122,74.26,38.919,86.70998383
10/9/2024,2.43,"1,799.00",44.98319244,58.29999924,73.85,38.341,86.8666153
10/10/2024,2.26,"1,790.00",44.93572617,58.29999924,76.46,40.293,87.22599792
10/11/2024,2.31,"1,809.00",44.84554291,58.34000015,76.11,39.879,86.42432404
10/14/2024,,"1,814.00",44.19051743,58.36000061,,40.559,86.10181427
10/15/2024,2.37,"1,766.00",43.59244919,58.47999954,71.22,39.973,84.83939362
10/16/2024,2.21,"1,676.00",43.9721756,58.40000153,70.97,39.241,84.70118713
10/17/2024,2.19,"1,594.00",43.86300659,58.34000015,71.26,39.65,84.3970871
10/18/2024,1.82,"1,576.00",44.60821533,58.43999863,69.78,39.204,84.30495453
10/21/2024,1.76,"1,546.00",44.17152786,58.40000153,71.16,40.024,82.69238281
10/22/2024,1.76,"1,480.00",44.04337311,58.41999817,72.84,40.704,82.48044586
10/23/2024,1.9,"1,445.00",43.70636749,58.34000015,71.37,41.38,81.89071655
10/24/2024,2.04,"1,417.00",43.70162201,58.29999924,70.58,42.154,81.54055023
10/25/2024,1.93,"1,410.00",43.82977676,58.20000076,72.02,43.513,80.6282959
10/28/2024,2.03,"1,382.00",43.52125168,58.22000122,67.65,42.519,80.83102417
10/29/2024,1.82,"1,402.00",42.9801445,58.22000122,67.48,42.869,80.33343506
10/30/2024,2.03,"1,395.00",42.26341248,58.27999878,68.91,40.903,80.30578613
10/31/2024,1.82,"1,388.00",42.38207626,58.20000076,69.58,40.588,80.02935028
11/1/2024,1.42,"1,378.00",42.38207626,58.11999893,69.81,39.175,79.76212311
11/4/2024,1.35,"1,374.00",42.72857285,58,71.83,40.301,77.5782547
11/5/2024,1.62,"1,405.00",41.81723404,58,72.26,40.492,78.66558075
11/6/2024,1.8,"1,427.00",41.78875351,57.97999954,71.98,40.388,79.64233398
11/7/2024,1.49,"1,451.00",43.44055939,57.72000122,72.69,41.276,80.4716568
11/8/2024,1.21,"1,495.00",41.18593979,57.47999954,70.69,42.409,78.60108185
11/11/2024,1.21,"1,558.00",42.03083038,57.52000046,,43.728,78.29699707
11/12/2024,1.92,"1,634.00",40.231884,57,68.43,44.255,77.03458405
11/13/2024,2.06,"1,630.00",40.0752449,57.15999985,68.76,43.666,76.88715363
11/14/2024,2.11,"1,692.00",40.32681274,57.09999847,68.99,46.224,76.0762558
11/15/2024,1.65,"1,785.00",40.95810699,57.09999847,67.33,46.551,76.15919495
11/18/2024,2.08,"1,756.00",40.92962646,57.09999847,69.46,46.9,76.66599274
11/19/2024,2.1,"1,627.00",40.64008713,57.29999924,69.75,45.668,75.74452972
11/20/2024,2.32,"1,616.00",40.22238922,57.31999969,69.25,46.796,76.00254059
11/21/2024,2.84,"1,576.00",39.97556686,57.04000092,70.39,48.303,76.29740906
11/22/2024,2.41,"1,537.00",40.4217453,57.09999847,71.68,47.018,77.28338623
11/25/2024,2.78,"1,529.00",40.82994843,57.09999847,69.41,47.733,77.45845032
11/26/2024,3.19,"1,581.00",40.15593719,57.5,69.05,47.216,75.6892395
11/27/2024,3.39,"1,509.00",39.9992981,57.40000153,69.03,46.762,76.51856995
11/29/2024,3.39,"1,354.00",40.26985168,57.72000122,68.26,47.811,76.79499817
12/2/2024,3.05,"1,298.00",41.05778503,57.91999817,68.35,48.655,76.84182739
12/3/2024,2.94,"1,237.00",41.717556,57.86000061,70.15,48.557,75.65244293
12/4/2024,2.75,"1,180.00",41.44225311,57.5,68.81,47.046,73.0020752
12/5/2024,2.95,"1,160.00",41.40428543,57.79999924,68.58,46.551,72.49635315
12/6/2024,2.83,"1,167.00",41.73654175,57.79999924,68.58,46.48,71.54109192
12/9/2024,3.05,"1,168.00",42.84723663,57.91999817,68.65,44.855,72.4026947
12/10/2024,2.9,"1,156.00",42.84723663,57.91999817,68.85,45.552,72.71176147
12/11/2024,2.9,"1,106.00",42.60990906,57.90000153,70.57,44.694,71.59728241
12/12/2024,3.12,"1,055.00",42.78078461,57.79999924,70.25,42.804,71.34442902
12/13/2024,3.15,"1,051.00",42.34410095,57.90000153,71.54,41.215,70.8667984
12/16/2024,2.87,"1,071.00",41.5609169,57.20000076,71.03,40.277,69.93964386
12/17/2024,2.85,"1,053.00",41.4185257,56.54000092,70.31,42.065,70.65140533
12/18/2024,3.01,"1,028.00",41.19068909,56.72000122,70.8,41.007,70.05202484
12/19/2024,3.15,976,40.52142334,57,70.1,43.078,68.33818817
12/20/2024,3.1,990,40.3837738,57,69.71,44.13,68.83454895
12/23/2024,2.89,994,40.19390869,58,69.5,45.545,69.31217194
1/2/2025,3.65,"1,029.00",40.44073105,55.86000061,73.79,50.273,68.1602478
1/3/2025,3.4,"1,072.00",39.4249649,55.72000122,74.64,49.622,68.15087891
1/6/2025,4.05,"1,043.00",40.12271118,56.04000092,74.31,47.326,69.17169189
1/7/2025,3.8,"1,015.00",40.29358673,55.77999878,74.99,47.474,69.20915222
1/8/2025,3.75,966,39.83316803,55.77999878,73.99,45.559,68.39437866
1/10/2025,4.13,"1,048.00",39.42021942,56.63999939,77.27,45.008,67.87928772
1/13/2025,4.4,"1,093.00",39.70976257,56.45999908,79.57,48.261,70.37981415
1/14/2025,4.32,"1,080.00",40.35054779,56.34000015,78.2,46.947,70.52964783
1/15/2025,4.45,"1,063.00",42.03083038,56.34000015,80.73,47.006,71.2507782
1/16/2025,4.3,"1,023.00",41.90267181,56.34000015,79.35,46.241,71.76586151
1/17/2025,9.86,987,42.18746567,56.34000015,78.56,46.887,72.39334106
1/21/2025,4.4,928,43.17950058,56.34000015,76.79,50.027,72.79605103
1/22/2025,3.91,893,42.98488998,56.34000015,76.12,48.716,72.18730164
1/23/2025,3.91,824,43.38834763,56.24000168,75.03,49.123,72.44953156
1/24/2025,3.84,778,43.38834763,56.24000168,74.97,49.702,72.44953156
1/27/2025,3.71,761,44.52752304,56.18000031,73.51,47.862,73.67636871
1/28/2025,3.4,746,44.82655716,56.29999924,74.15,48.224,73.33921814
1/29/2025,3.38,726,44.4705658,57.20000076,72.94,51.156,72.91778564
1/30/2025,3.12,715,44.85978317,57.09999847,73.1,51.726,71.28823853
1/31/2025,2.93,735,44.24747467,57,72.84,53.237,70.89489746
2/3/2025,3.3,738,42.56244278,57,73.52,53.794,71.45681
2/4/2025,3.25,753,42.84249496,57.20000076,73.04,52.048,73.27366638
2/5/2025,3.22,771,42.79977417,57.47999954,71.39,53.438,72.10301971
2/6/2025,3.31,793,45.89927673,57.59999847,70.97,54.502,72.81477356
2/7/2025,3.32,815,45.11135101,57.79999924,71.32,55.723,71.74713898
2/10/2025,3.48,809,45.11135101,57.79999924,72.73,58.039,71.02600861
2/11/2025,3.65,801,44.5797348,57.90000153,73.67,57.766,71.56919098
2/12/2025,3.97,776,45.8423233,58.09999847,71.72,55.661,71.07283783
2/13/2025,4.43,780,48.27256012,58.15999985,71.66,51.383,71.40061951
2/14/2025,4.6,792,48.33901215,58.56000137,71.05,50.685,71.8314209
2/18/2025,6.4,841,47.71246719,58.5,72.21,49.215,73.25493622
2/19/2025,7.15,904,45.65245819,58.74000168,72.58,48.264,72.5806427
2/20/2025,5.62,941,45.51955414,58.70000076,72.88,47.494,72.68366241
2/21/2025,4.43,981,46.43089676,58.70000076,70.72,47.195,72.07492065
2/24/2025,3.86,"1,002.00",46.51633453,58.77999878,71.06,47.144,72.4026947
2/25/2025,3.88,"1,039.00",46.27900696,58.70000076,69.15,44.291,72.70238495
2/26/2025,3.9,"1,112.00",47.18560028,58.52000046,68.87,41.336,71.36315918
2/27/2025,3.91,"1,159.00",46.29324341,58.77999878,70.62,44.93,71.16648865
2/28/2025,3.91,"1,229.00",46.7156868,58.06000137,69.97,44.32,71.95317078
3/3/2025,3.8,"1,276.00",47.47513962,58.11999893,68.63,45.213,68.7502594
3/4/2025,4.39,"1,262.00",46.01319885,58.93999863,68.47,43.464,68.80644989
3/5/2025,4.4,"1,228.00",50.94013214,58.34000015,66.58,41.508,71.37252045
3/6/2025,4.39,"1,286.00",51.78501892,58.43999863,66.62,38.24,71.09156799
3/7/2025,4.39,"1,400.00",50.91165161,58.61999893,67.29,39.971,72.5806427
3/10/2025,4.23,"1,424.00",50.24713516,58.90000153,66.31,41.232,72.94277954
3/11/2025,4.57,"1,436.00",48.23459244,58.43999863,66.52,42.71,70.48403168
3/12/2025,4.18,"1,559.00",48.42444992,58.61999893,67.65,42.254,68.79721832
3/13/2025,3.89,"1,650.00",48.82316589,58.74000168,66.82,42.076,69.19747925
3/14/2025,3.89,"1,669.00",49.90538025,58.09999847,67.43,42.29,70.66510773
3/17/2025,4.15,"1,658.00",49.90538025,58.09999847,67.84,41.248,71.61810303
3/18/2025,4.17,"1,650.00",50.46547318,58,67.49,40.755,71.56092834
3/19/2025,4.21,"1,637.00",49.53514862,58.20000076,67.4,43.355,70.19813538
3/20/2025,4.23,"1,635.00",48.14915085,58.24000168,68.55,42.855,69.27372742
3/21/2025,3.93,"1,643.00",47.9403038,58.43999863,68.52,42.605,68.18730164
3/24/2025,4.03,"1,652.00",47.9403038,58.43999863,69.46,42.748,68.57802582
3/25/2025,3.94,"1,642.00",47.71246719,58.43999863,69.48,41.555,66.56719208
3/26/2025,3.85,"1,634.00",47.1808548,58.43999863,70.05,40.87,67.72032928
3/27/2025,3.88,"1,621.00",45.54328537,58.5,70.3,41.202,67.61549377
3/28/2025,3.89,"1,602.00",45.03540421,58.22000122,69.74,40.587,66.53860474
3/31/2025,4.11,"1,598.00",43.56871796,58.79999924,71.87,40.667,67.09135437
4/1/2025,3.96,"1,587.00",44.28070068,58.70000076,71.61,42.45,66.74826813
4/2/2025,4.04,"1,583.00",43.79655075,58.84000015,72.12,41.263,67.32959747
4/3/2025,4.21,"1,540.00",41.17644882,58.90000153,67.43,39.203,60.14396286
4/4/2025,4.04,"1,489.00",39.40123367,59,62.42,36.401,55.2550621
4/7/2025,3.97,"1,401.00",38.62754059,58.11999893,61.05,37,53.93991852
4/8/2025,3.85,"1,342.00",38.8174057,58.18000031,60.04,36.231,50.72829819
4/9/2025,3.42,"1,259.00",37.70671082,58.18000031,62.63,33.666,57.018116
4/10/2025,3.7,"1,269.00",38.8174057,58.29999924,60.57,33.293,51.78613281
4/11/2025,3.44,"1,274.00",38.67501068,58.22000122,61.91,33.463,54.21628571
4/14/2025,3.57,"1,282.00",39.88063431,58.56000137,61.99,34.499,54.74996948
4/15/2025,3.27,"1,263.00",39.82367706,58.56000137,61.74,34.407,54.03521729
4/16/2025,3.25,"1,241.00",39.87114334,58.56000137,62.88,35.312,53.31093597
4/17/2025,2.94,"1,261.00",39.82367706,58.81999969,65.07,35.657,54.10192871
4/22/2025,3.12,"1,261.00",40.9533577,58.90000153,64.6,34.244,55.40754318
4/23/2025,3.12,"1,300.00",41.95013809,59,62.64,34.16,55.06446075
4/24/2025,2.87,"1,353.00",42.28239822,59,63.55,33.574,56.46537399
4/25/2025,2.71,"1,373.00",42.64313507,59,63.85,32.432,56.64644241
4/28/2025,2.96,"1,403.00",43.17475128,59.09999847,63.3,32.398,55.96028137
4/29/2025,3.17,"1,398.00",42.94691849,59.09999847,61.84,31.856,56.06511307
4/30/2025,3.12,"1,386.00",42.367836,58.75999832,59.55,32.317,55.47425079
5/2/2025,3.1,"1,421.00",42.13999939,58.45999908,59.67,33.078,55.63626099
5/6/2025,3.08,"1,406.00",42.38000107,59,60.42,34.743,53.26328659
5/7/2025,3.18,"1,374.00",42.24000168,59.31999969,59.42,34.531,52.9964447
